,random,naive,mfr,recommender,recommender one-hot,popularity,popularity one-hot,tcn,tcn one-hot,des,des on-hot,Parrot 50
531,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,100
533,0,0,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,0,0,100
535,0,100,0,0,0,0,0,0,0,0,0,100
536,0,0,0,0,0,0,0,0,0,0,0,100
537,0,0,0,0,0,0,0,0,0,0,0,100
538,0,0,0,0,0,0,0,0,0,0,0,100
539,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0,0,0,0,100
541,0,0,0,0,0,0,0,0,0,0,0,100
542,0,0,0,0,0,0,0,0,0,0,0,100
543,0,0,0,0,0,0,0,0,0,0,0,100
544,0,0,0,0,0,0,100,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0,0,100
546,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,100
554,0,0,0,0,0,0,0,0,0,0,0,0
555,0,0,100,0,0,0,0,100,100,0,0,100
556,0,0,0,0,0,0,0,0,0,0,0,100
557,0,0,0,0,0,0,0,100,100,0,0,0
558,0,0,0,0,0,0,0,100,100,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,100
560,0,0,0,0,0,0,0,0,0,0,100,100
561,0,0,100,0,0,0,0,0,0,0,0,100
562,0,0,0,0,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,100
566,0,0,0,0,0,0,0,0,0,0,0,100
567,0,0,0,0,0,0,0,0,0,0,0,100
568,0,0,0,100,100,0,0,0,0,0,0,100
569,0,0,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,100,0
571,0,0,0,0,0,0,0,0,0,0,0,100
572,0,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,100
574,0,0,0,0,0,0,0,0,0,0,0,100
575,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,100
577,0,0,0,0,0,0,0,100,100,0,0,100
578,0,0,0,0,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,100
582,0,0,0,0,0,0,0,0,0,0,0,0
583,0,0,0,0,0,0,0,0,0,100,100,100
584,0,0,0,0,0,0,0,0,0,0,0,100
585,0,0,0,0,0,0,0,0,0,0,0,0
586,0,0,0,100,100,0,0,100,100,0,0,100
587,0,0,0,0,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0,0,0,0,100
589,0,0,0,0,0,0,0,0,0,0,0,100
590,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,0,0,0
592,0,0,0,100,100,0,0,0,0,0,0,100
593,0,0,0,0,0,0,0,100,100,0,0,0
594,0,0,0,0,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,0,0,100
596,0,0,0,0,0,0,0,0,0,0,0,100
597,0,0,100,0,0,0,0,100,100,0,0,100
598,0,0,0,0,0,0,0,0,0,0,0,100
599,0,0,0,0,0,0,0,0,0,0,0,100
600,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,100,0,0,100,100,0
603,0,0,0,0,0,0,0,0,0,0,0,100
604,0,0,0,0,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,100,100,0,0,100,100,0
607,0,0,0,0,0,0,0,0,0,0,0,100
608,0,0,0,0,0,0,0,0,0,0,0,100
609,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,100
611,0,0,0,0,0,0,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,100
614,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,100
617,0,0,0,0,0,0,0,0,0,0,0,100
618,0,0,0,0,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,100
621,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,100
623,0,0,0,0,0,0,0,0,0,0,0,100
624,0,0,0,0,0,0,0,0,0,0,0,100
625,0,0,0,0,0,0,0,0,0,0,0,100
626,0,0,0,0,0,0,0,0,0,0,0,100
627,0,0,0,0,0,100,100,0,0,100,100,100
628,0,0,0,0,0,0,0,0,0,0,0,100
629,0,0,0,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,100
631,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,100,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0,0,100
634,0,0,0,0,0,0,0,0,0,0,0,100
635,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,100,100,0,0,100
637,0,0,0,0,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0,100
641,0,0,0,0,0,0,0,0,0,0,0,100
642,0,0,0,0,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,100
645,0,0,0,0,0,0,0,0,0,0,0,100
646,0,0,0,0,0,0,0,0,0,0,0,100
647,0,0,0,0,0,0,0,0,0,0,0,100
648,0,0,0,0,0,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0,0,0,0,100
651,0,0,0,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0,0,0,0,100
653,0,0,0,0,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0,0,0
656,0,0,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0,0,100
658,0,0,0,0,0,100,100,0,0,100,100,0
659,0,0,0,0,0,0,0,0,0,0,0,100
660,0,0,100,0,0,0,0,100,100,0,0,100
661,0,0,0,0,0,0,0,0,0,0,0,100
662,0,0,0,0,0,0,0,0,0,0,0,100
663,0,0,0,0,0,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0,0,0,0,100
666,0,0,0,0,0,0,0,0,0,0,0,100
667,0,0,0,0,0,0,0,0,0,0,0,100
668,0,0,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0,0,100
671,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0,0,100
673,0,0,0,0,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0,0,0,0,100
675,0,0,0,0,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0,0,0,0,100
677,0,0,0,0,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,0,0,100
681,0,0,0,0,0,0,0,0,0,0,0,0
682,0,0,0,0,0,100,100,0,0,100,100,0
683,0,0,0,100,100,0,0,0,0,0,0,0
684,0,0,0,0,0,0,0,0,0,0,0,100
685,0,0,0,0,0,0,0,0,0,0,0,100
686,0,0,0,0,0,0,0,0,0,0,0,100
687,0,0,0,0,0,0,0,0,0,0,0,100
688,0,0,0,100,100,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,100
690,0,0,0,0,0,0,0,0,0,0,0,100
691,0,0,0,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0,0,0,0,0
693,0,0,0,100,100,0,0,0,0,0,0,100
694,0,0,0,0,0,0,0,0,0,0,0,100
695,0,0,0,100,100,0,0,0,0,0,0,100
696,0,0,0,0,0,0,0,100,100,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,100
698,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,100
700,0,0,0,0,0,0,0,0,0,0,0,100
701,0,0,0,0,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0,0,0,0,100
703,100,0,0,0,0,0,0,100,100,0,0,100
704,0,0,0,0,0,0,0,100,100,0,0,0
705,0,0,0,0,0,0,0,0,0,0,0,0
706,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,0,0,0,100
708,0,0,0,0,0,0,0,0,0,0,0,100
709,0,0,0,0,0,0,0,0,0,0,0,100
710,0,0,100,0,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0,0,100
714,0,0,0,0,0,0,0,0,0,0,0,100
715,0,0,0,0,0,0,0,0,0,0,0,100
716,0,0,0,0,0,0,0,0,0,0,0,100
717,0,0,0,0,0,0,0,0,0,0,0,100
718,0,0,0,0,0,0,0,100,100,0,0,100
719,0,0,0,0,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0,0,0,0,100
721,0,0,0,0,0,100,100,0,0,100,100,100
722,0,0,0,0,0,0,0,0,0,0,0,100
723,0,0,0,0,0,0,0,100,100,0,0,0
724,0,0,0,0,0,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0,0,0,0,0,100
726,0,0,0,0,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0,0,0,0,100
728,0,0,0,0,0,0,0,0,0,0,0,100
729,100,0,0,0,0,0,0,0,0,0,0,100
730,0,0,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0,0,0,0,100
733,0,0,0,0,0,0,0,0,0,0,0,100
734,0,0,0,0,0,0,0,0,0,0,0,100
735,0,0,0,0,0,0,0,0,0,0,0,100
736,0,0,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0,0,0,0,0
738,0,0,0,0,0,0,0,0,0,0,0,100
739,0,0,0,0,0,0,0,0,0,0,0,100
740,0,0,0,0,0,100,100,0,0,100,100,100
741,0,0,0,0,0,0,0,0,0,0,0,100
742,0,0,100,0,0,0,0,100,100,0,0,0
743,0,0,0,0,0,0,0,0,0,0,0,100
744,0,0,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,100
746,0,0,0,0,0,0,0,0,0,0,0,100
747,0,0,0,0,0,0,0,0,0,0,0,0
748,0,0,0,0,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,100,100,0,0,0
750,0,0,0,0,0,0,0,0,0,0,0,100
751,0,0,0,0,0,0,0,0,0,0,0,100
752,0,0,0,0,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0,0,100
755,0,0,0,0,0,0,0,0,0,0,0,100
756,0,0,0,0,0,0,0,0,0,0,0,0
757,0,0,0,0,0,0,0,0,0,0,0,0
758,0,0,0,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0,0,0,0,0,100
760,0,0,0,0,0,0,0,0,0,0,0,0
761,0,0,0,0,0,0,0,100,100,0,0,100
762,0,0,0,0,0,0,0,100,100,0,0,0
763,0,0,0,0,0,0,0,0,0,0,0,100
764,0,0,0,0,0,0,0,0,0,0,0,0
765,0,0,0,0,0,0,0,0,0,0,0,0
766,0,0,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0,0,0,0,0,100
769,0,0,0,0,0,0,0,100,100,0,0,0
770,0,0,0,0,0,0,0,0,0,0,0,100
771,0,0,0,0,0,0,0,0,0,0,0,100
772,0,0,0,0,0,0,0,100,100,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0,0,0,0,0,100
775,0,0,0,0,0,100,100,0,0,100,100,100
776,0,0,100,0,0,0,0,100,100,0,0,0
777,0,0,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0,0,100
779,0,0,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0,0,100
782,0,0,0,0,0,0,0,0,0,0,0,100
783,0,0,0,0,0,0,0,0,0,0,0,0
784,0,0,0,0,0,0,0,0,0,0,0,0
785,0,0,0,0,0,0,0,0,0,0,0,100
786,0,0,0,0,0,0,0,0,0,0,0,100
787,0,0,0,0,0,0,0,0,0,0,0,100
788,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,100
791,0,0,0,0,0,0,0,0,0,0,0,100
792,0,0,0,0,0,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0,0,0,0,100
795,0,0,0,0,0,0,0,0,0,0,0,100
796,0,0,0,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,100
798,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,100
800,0,0,0,0,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,100
802,0,0,0,0,0,0,0,0,0,0,0,0
803,0,0,0,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,0,0,100
805,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0,0,0,0,100
807,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0,100
810,100,0,0,0,0,100,100,0,0,100,100,0
811,0,0,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,100,100,0,0,100
814,0,0,0,0,0,0,0,0,0,0,0,100
815,0,0,0,0,0,0,0,100,100,0,0,100
816,0,0,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0,0,100
820,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0,0,0,0,100
823,0,0,100,0,0,0,0,0,0,0,0,100
824,0,0,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,0,0,100
827,0,0,0,0,0,0,0,0,0,0,0,100
828,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,100
830,0,0,0,0,0,0,0,0,0,0,0,100
831,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,100
833,0,0,0,0,0,0,0,0,0,0,0,100
834,0,0,0,0,0,0,0,0,0,0,0,100
835,0,0,0,0,0,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,100,100,0,0,0
838,0,0,0,0,0,0,0,0,0,0,0,100
839,0,0,0,0,0,0,0,0,0,0,0,100
840,0,0,0,0,0,0,0,0,0,0,0,100
841,0,0,0,0,0,0,0,0,0,0,0,100
842,0,0,0,0,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0,0,0,0,0,0
844,0,0,0,0,0,0,0,0,0,0,0,100
845,0,0,0,0,0,0,0,0,0,0,0,100
846,0,0,0,0,0,0,0,0,0,0,0,100
847,0,0,0,0,0,0,0,0,0,0,0,100
848,0,0,0,0,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0,0,100
851,0,0,0,0,0,0,0,0,0,0,0,0
852,0,0,0,0,0,0,0,0,0,0,0,0
853,0,0,0,0,0,0,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0,0,0
855,0,0,0,0,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,0,0,0,0,0
857,0,0,0,0,0,0,0,0,0,0,0,100
858,0,0,0,0,0,0,0,100,100,0,0,0
859,0,0,0,0,0,0,0,0,0,0,0,100
860,0,0,0,0,0,0,0,0,0,0,0,0
861,0,0,0,0,0,0,0,0,0,0,0,100
862,0,0,0,0,0,100,100,0,0,100,100,100
863,0,0,0,0,0,0,0,0,0,0,0,100
864,0,0,100,0,0,0,0,0,0,0,0,0
865,0,0,0,0,0,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,100,100,0,0,0
868,0,0,0,0,0,0,0,0,0,0,0,100
869,0,0,0,0,0,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0,0,0,0,0,100
871,0,0,0,0,0,0,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0,0,0,0,100
873,0,0,0,0,0,0,0,0,0,0,0,100
874,0,0,0,0,0,100,100,0,0,100,100,0
875,0,0,0,0,0,0,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0,0,0
877,0,0,0,0,0,0,0,0,0,0,0,100
878,0,0,0,0,0,0,0,0,0,0,0,100
879,0,0,0,0,0,0,0,0,0,0,0,100
880,0,0,0,0,0,0,0,0,0,0,0,100
881,0,0,0,0,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0,0,0,0,100
883,0,0,0,0,0,0,0,0,0,0,0,100
884,0,0,0,0,0,0,0,0,0,0,0,0
885,0,0,0,0,0,0,0,0,0,0,0,100
886,0,0,0,0,0,0,0,0,0,0,0,100
887,0,0,0,0,0,0,0,0,0,0,0,100
888,0,0,0,0,0,0,0,0,0,0,0,100
889,0,0,0,0,0,0,0,0,0,0,0,100
890,0,0,0,0,0,0,0,0,0,0,0,100
891,0,0,100,0,0,0,0,0,0,0,0,100
892,0,0,0,0,0,0,0,0,0,0,0,100
893,0,0,0,0,0,0,0,0,0,0,0,100
894,0,0,0,0,0,0,0,100,100,0,0,100
895,0,0,0,0,0,0,0,0,0,0,0,100
896,0,0,100,0,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,0,0,0,100
899,0,0,0,0,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,0,0,0,100
901,0,0,0,0,0,0,0,0,0,0,0,100
902,0,0,0,0,0,0,0,0,0,0,0,100
903,0,0,0,0,0,100,100,0,0,100,100,0
904,0,0,0,0,0,0,0,0,0,0,0,100
905,0,0,0,0,0,0,0,0,0,0,0,0
906,0,0,0,100,100,0,0,0,0,0,0,100
907,0,0,0,0,0,0,0,100,100,0,0,0
908,0,0,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0,0,100
910,0,0,0,0,0,0,0,0,0,0,0,100
911,0,0,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0,0,0,0,100
914,0,0,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0,0,100
916,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,100,0,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0,0,0,0,0
921,0,0,0,100,100,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0,0,0,100
924,0,0,0,0,0,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0,0,100
926,0,0,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0,0,0,0,100
929,0,0,0,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0,0,0,0,0
931,0,0,0,0,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,100
933,0,0,0,0,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0,0,0,0,100
935,0,0,0,0,0,0,0,0,0,0,0,100
936,0,0,0,0,0,0,0,0,0,0,0,100
937,0,0,0,0,0,0,0,0,0,0,0,100
938,0,0,0,0,0,0,0,0,0,0,0,100
939,0,0,0,0,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0,0,0,0,100
942,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,100,0,0,0,0,0,0,0,0,100
944,0,0,0,0,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,0,0,0,100
946,0,0,0,0,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0,0,100
948,0,0,0,100,100,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0,0,0,0,100
951,0,0,0,0,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,0,0,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,0,0,100
955,0,0,0,100,100,0,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0,0,0,0,0,100
959,0,0,0,0,0,0,0,0,0,0,0,100
960,0,0,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0,0,0,0,100
963,0,0,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0,0,0,100
965,0,0,0,0,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0,0,0,0,100
967,0,0,0,0,0,0,0,0,0,0,0,0
968,0,0,0,0,0,0,0,0,0,0,0,0
969,0,0,0,0,0,0,0,0,0,0,0,100
970,0,0,0,0,0,0,0,0,0,0,0,100
971,0,0,0,0,0,0,0,0,0,0,0,100
972,0,0,0,0,0,100,100,0,0,0,100,100
973,0,0,0,0,0,0,0,0,0,0,0,100
974,0,0,0,0,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,0,0,0,100
981,0,0,100,0,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0,0,0
984,0,100,0,0,0,0,0,0,0,0,0,100
985,0,0,0,0,0,100,100,0,0,0,100,0
986,0,0,0,0,0,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0,0,0,0,100
988,0,0,0,0,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0,0,100
991,0,0,0,0,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0,0,0,100
995,0,0,0,0,0,0,0,100,100,0,0,100
996,0,0,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,100
998,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,100,0,0,0,0,0,0,0,0,100
1000,0,0,0,0,0,0,0,0,0,0,0,100
1001,0,0,0,0,0,0,0,0,0,0,0,100
1002,0,0,0,0,0,0,0,0,0,0,0,100
1003,0,0,0,0,0,0,0,0,0,0,0,100
1004,0,0,0,100,100,0,0,0,0,0,0,100
1005,0,0,0,0,0,0,0,0,0,0,0,100
1006,0,0,0,0,0,0,0,0,0,0,0,100
1007,0,0,0,0,0,0,0,0,0,0,0,100
1008,0,0,0,0,0,0,0,0,0,0,0,100
1009,0,0,0,0,0,0,0,0,0,0,0,100
1010,0,0,0,0,0,0,0,0,0,0,0,100
1011,0,0,0,0,0,0,0,0,0,0,0,100
1012,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,0,0,0,0,100
1015,0,0,0,0,0,0,0,0,0,0,0,0
1016,0,0,100,0,0,0,0,0,0,100,0,0
1017,0,0,0,0,0,0,0,0,0,0,0,100
1018,0,0,0,0,0,0,0,0,0,0,0,100
1019,0,0,0,0,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0,0,0,0,100
1022,0,0,0,0,0,0,0,0,0,0,0,100
1023,100,0,0,0,0,0,0,0,0,0,0,0
1024,0,0,0,0,0,0,0,0,0,0,0,0
1025,0,0,0,0,0,0,0,0,0,0,0,100
1026,0,0,0,0,0,0,0,100,100,0,0,100
1027,0,0,0,0,0,0,0,0,0,0,0,0
1028,0,0,0,0,0,0,0,0,0,0,0,100
1029,0,0,0,0,0,0,0,0,0,0,0,100
1030,0,0,0,0,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,0,0,0,0,100
1034,0,0,0,0,0,0,0,0,0,0,0,100
1035,0,0,0,0,0,0,0,0,0,0,0,100
1036,0,0,0,0,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0,0,0,0,100
1038,0,0,0,0,0,0,0,0,0,0,0,0
1039,0,0,0,0,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,100,0,0,0,100,100
1041,0,0,0,0,0,0,0,0,0,0,0,0
1042,0,0,0,100,100,0,0,0,0,0,0,100
1043,0,0,0,0,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0,0,0,0,0,100
1045,0,0,0,0,0,0,0,0,0,0,0,0
1046,0,0,0,0,0,0,0,0,0,0,0,0
1047,100,0,0,0,0,0,0,0,0,0,0,0
1048,0,0,0,100,100,0,0,0,0,0,0,100
1049,0,0,0,0,0,0,0,100,100,0,0,100
1050,0,0,0,0,0,0,0,0,0,0,0,100
1051,0,0,0,0,0,0,0,0,0,0,0,100
1052,0,0,0,0,0,0,0,0,0,0,0,100
1053,0,0,0,0,0,0,0,0,0,0,0,100
1054,0,0,0,0,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0,0,0,0,0,100
1056,0,0,0,0,0,0,0,0,0,0,0,100
1057,0,0,0,0,0,0,0,0,0,0,0,100
1058,0,0,0,0,0,0,0,0,0,0,0,100
1059,0,0,0,0,0,0,0,0,0,0,0,100
1060,0,0,0,0,0,0,0,0,0,0,0,100
1061,0,0,0,0,0,0,0,0,0,0,0,0
1062,0,0,0,0,0,0,0,0,0,0,0,100
1063,0,0,0,0,0,0,0,0,0,0,0,0
